"agency_cd","site_no","sample_dt","sample_tm","sample_end_dt","sample_end_tm","tm_datum_rlbty_cd","coll_ent_cd","medium_cd","project_cd","aqfr_cd","tu_id","body_part_id","hyd_cond_cd","samp_type_cd","hyd_event_cd","sample_lab_cm_tx","parm_cd","remark_cd","result_va","val_qual_tx","meth_cd","dqi_cd","rpt_lev_va","rpt_lev_cd","lab_std_va","prep_set_no","prep_dt","anl_set_no","anl_dt","result_lab_cm_tx","anl_ent_cd","sample_start_time_datum_cd_reported","sample_end_time_datum_cd_reported","startDateTime","tz_cd"
"USGS","04265605",2011-04-06,"09:00",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.582,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2011-04-06 14:00:00,"UTC"
"USGS","04265605",2011-05-10,"08:35",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.179,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2011-05-10 13:35:00,"UTC"
"USGS","04265605",2011-06-06,"08:40",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.13,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2011-06-06 13:40:00,"UTC"
"USGS","04265605",2011-07-18,"09:20",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.11,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2011-07-18 14:20:00,"UTC"
"USGS","04265605",2011-08-01,"08:30",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.097,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2011-08-01 13:30:00,"UTC"
"USGS","04265605",2011-09-07,"08:32",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.098,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2011-09-07 13:32:00,"UTC"
"USGS","04265605",2011-10-17,"09:45",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.105,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2011-10-17 14:45:00,"UTC"
"USGS","04265605",2011-11-03,"08:25",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.121,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2011-11-03 13:25:00,"UTC"
"USGS","04265605",2011-12-01,"09:20",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.141,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2011-12-01 14:20:00,"UTC"
"USGS","04265605",2012-01-05,"09:50",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.192,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2012-01-05 14:50:00,"UTC"
"USGS","04265605",2012-02-06,"09:25",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.559,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2012-02-06 14:25:00,"UTC"
"USGS","04265605",2012-03-13,"08:45",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,1.03,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2012-03-13 13:45:00,"UTC"
"USGS","04265605",2012-04-17,"10:45",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.259,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2012-04-17 15:45:00,"UTC"
"USGS","04265605",2012-05-15,"10:07",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.272,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2012-05-15 15:07:00,"UTC"
"USGS","04265605",2012-06-06,"08:25",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.242,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2012-06-06 13:25:00,"UTC"
"USGS","04265605",2012-07-19,"08:04",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.207,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2012-07-19 13:04:00,"UTC"
"USGS","04265605",2012-08-15,"08:00",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.185,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2012-08-15 13:00:00,"UTC"
"USGS","04265605",2012-09-10,"08:50",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.175,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2012-09-10 13:50:00,"UTC"
"USGS","04265605",2012-10-02,"08:25",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.177,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2012-10-02 13:25:00,"UTC"
"USGS","04265605",2012-11-13,"09:30",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.189,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2012-11-13 14:30:00,"UTC"
"USGS","04265605",2012-11-13,"09:32",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.193,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2012-11-13 14:32:00,"UTC"
"USGS","04265605",2012-11-13,"09:34",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.193,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2012-11-13 14:34:00,"UTC"
"USGS","04265605",2012-12-05,"09:40",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.325,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2012-12-05 14:40:00,"UTC"
"USGS","04265605",2013-01-17,"10:15",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.344,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2013-01-17 15:15:00,"UTC"
"USGS","04265605",2013-02-14,"09:30",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.486,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2013-02-14 14:30:00,"UTC"
"USGS","04265605",2013-02-14,"09:32",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.491,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2013-02-14 14:32:00,"UTC"
"USGS","04265605",2013-02-14,"09:34",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.488,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2013-02-14 14:34:00,"UTC"
"USGS","04265605",2013-03-18,"08:50",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.633,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2013-03-18 13:50:00,"UTC"
"USGS","04265605",2013-04-02,"12:20",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.655,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2013-04-02 17:20:00,"UTC"
"USGS","04265605",2013-05-09,"08:25",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.262,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2013-05-09 13:25:00,"UTC"
"USGS","04265605",2013-06-12,"08:45",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.204,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2013-06-12 13:45:00,"UTC"
"USGS","04265605",2013-07-17,"08:30",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.131,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2013-07-17 13:30:00,"UTC"
"USGS","04265605",2013-08-14,"08:10",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.132,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2013-08-14 13:10:00,"UTC"
"USGS","04265605",2013-09-17,"10:25",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.137,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2013-09-17 15:25:00,"UTC"
"USGS","04265605",2013-10-17,"08:25",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.143,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2013-10-17 13:25:00,"UTC"
"USGS","04265605",2013-11-13,"09:45",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.198,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2013-11-13 14:45:00,"UTC"
"USGS","04265605",2013-12-04,"09:45",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.222,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2013-12-04 14:45:00,"UTC"
"USGS","04265605",2014-07-09,"08:30",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.218,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2014-07-09 13:30:00,"UTC"
"USGS","04265605",2015-07-09,"08:30",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.123,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2015-07-09 13:30:00,"UTC"
"USGS","04265605",2016-07-12,"09:05",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.118,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2016-07-12 14:05:00,"UTC"
"USGS","04265605",2017-07-05,"11:01",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.06,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2017-07-05 16:01:00,"UTC"
"USGS","04265605",2017-07-05,"11:03",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.061,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2017-07-05 16:03:00,"UTC"
"USGS","04265605",2017-07-05,"11:05",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"A","A","9",NA,"00620",NA,0.061,NA,"ALGOR","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",2017-07-05 16:05:00,"UTC"
"USGS","04268000",1955-04-26,"18:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.248,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1955-04-26 23:30:00,"UTC"
"USGS","04268000",1955-09-15,"08:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.09,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1955-09-15 13:30:00,"UTC"
"USGS","04268000",1959-10-01,NA,1959-10-07,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.181,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1959-10-08,NA,1959-10-10,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.203,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1959-10-11,NA,1959-10-16,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.181,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1959-10-17,NA,NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.158,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1959-10-18,NA,1959-10-20,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.181,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1959-10-21,NA,1959-10-24,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.226,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1959-10-25,NA,1959-10-31,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.203,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1959-11-01,NA,1959-11-10,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.226,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1959-11-11,NA,NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.813,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1959-11-12,NA,1959-11-19,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.271,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1959-11-20,NA,1959-11-30,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.248,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1959-12-01,NA,1959-12-05,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.113,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1959-12-06,NA,1959-12-07,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.09,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1959-12-08,NA,1959-12-09,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.203,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1959-12-10,NA,1959-12-16,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.158,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1959-12-17,NA,1959-12-19,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.113,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1959-12-20,NA,1959-12-21,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.181,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1959-12-22,NA,1959-12-27,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.248,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1959-12-28,NA,NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.474,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1959-12-29,NA,1959-12-31,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.113,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1960-01-01,NA,NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.158,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1960-01-02,NA,1960-01-04,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.136,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1960-01-05,NA,NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.226,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1960-01-06,NA,NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.497,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1960-01-07,NA,1960-01-31,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.136,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1960-02-01,NA,1960-02-10,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.136,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1960-02-11,NA,1960-02-29,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.158,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1960-03-01,NA,1960-03-20,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.248,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1960-03-21,NA,1960-03-29,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.226,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1960-03-30,NA,1960-03-31,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.316,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1960-04-01,NA,NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.587,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1960-04-02,NA,1960-04-17,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.248,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1960-04-18,NA,1960-04-30,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.158,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1960-05-01,NA,1960-05-08,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.203,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1960-05-09,NA,1960-05-11,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.09,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1960-05-12,NA,1960-05-26,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.316,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1960-05-27,NA,1960-05-29,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.203,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1960-05-30,NA,1960-05-31,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.136,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1960-06-01,NA,1960-06-05,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.361,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1960-06-06,NA,1960-06-18,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.339,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1960-06-19,NA,1960-06-22,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.248,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1960-06-23,NA,1960-06-27,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.248,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1960-06-28,NA,1960-06-30,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.226,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1960-07-01,NA,1960-07-31,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.158,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1960-08-01,NA,1960-08-17,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.407,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1960-08-18,NA,1960-08-31,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.181,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1960-09-01,NA,1960-09-20,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.203,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1960-09-21,NA,1960-09-30,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.226,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1960-10-01,NA,1960-10-03,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.181,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1960-10-04,NA,NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.203,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1960-10-05,NA,1960-10-10,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.181,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1960-10-11,NA,1960-10-13,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.226,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1960-10-14,NA,NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.248,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1960-10-15,NA,1960-10-24,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.181,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1960-10-25,NA,1960-10-26,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.158,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1960-10-27,NA,NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.7,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1960-10-28,NA,1960-10-31,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.158,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1960-11-01,NA,1960-11-02,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.113,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1960-11-03,NA,1960-11-11,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.203,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
"USGS","04268000",1960-11-12,NA,NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00620",NA,0.768,NA,"ALGOR","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,"UTC"
