"agency_cd","site_no","sample_dt","sample_tm","sample_end_dt","sample_end_tm","tm_datum_rlbty_cd","coll_ent_cd","medium_cd","project_cd","aqfr_cd","tu_id","body_part_id","hyd_cond_cd","samp_type_cd","hyd_event_cd","sample_lab_cm_tx","parm_cd","remark_cd","result_va","val_qual_tx","meth_cd","dqi_cd","rpt_lev_va","rpt_lev_cd","lab_std_va","prep_set_no","prep_dt","anl_set_no","anl_dt","result_lab_cm_tx","anl_ent_cd","sample_start_time_datum_cd_reported","sample_end_time_datum_cd_reported","startDateTime","sample_end_dateTime","tz_cd"
"USGS","01304000",1986-07-08,"12:00",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,"00666",NA,0.02,NA,"CL052","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1986-07-08 17:00:00,NA,"UTC"
"USGS","01304000",1986-08-26,"13:15",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,"00666",NA,0.01,NA,"CL052","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1986-08-26 18:15:00,NA,"UTC"
"USGS","01304000",1986-09-08,"14:05",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"9","9","9",NA,"00666",NA,0.007,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1986-09-08 19:05:00,NA,"UTC"
"USGS","01304000",1986-12-02,"14:05",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"9","9","9",NA,"00666",NA,0.025,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1986-12-02 19:05:00,NA,"UTC"
"USGS","01304000",1986-12-22,"11:30",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,"00666",NA,0.01,NA,"CL052","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1986-12-22 16:30:00,NA,"UTC"
"USGS","01304000",1986-12-22,"11:31",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,"00666",NA,0.01,NA,"CL052","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1986-12-22 16:31:00,NA,"UTC"
"USGS","01304000",1987-03-04,"14:02",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"9","9","9",NA,"00666",NA,0.014,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1987-03-04 19:02:00,NA,"UTC"
"USGS","01304000",1987-03-24,"13:30",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,"00666",NA,0.01,NA,"CL052","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1987-03-24 18:30:00,NA,"UTC"
"USGS","01304000",1987-06-09,"14:05",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"9","9","9",NA,"00666",NA,0.018,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1987-06-09 19:05:00,NA,"UTC"
"USGS","01304000",1987-06-24,"08:15",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,"00666",NA,0.02,NA,"CL052","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1987-06-24 13:15:00,NA,"UTC"
"USGS","01304000",1987-09-03,"14:00",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,"00666","<",0.01,NA,"CL052","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1987-09-03 19:00:00,NA,"UTC"
"USGS","01304000",1987-09-28,"13:30",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"9","9","9",NA,"00666","<",0.01,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1987-09-28 18:30:00,NA,"UTC"
"USGS","01304000",1987-12-02,"11:00",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,"00666","<",0.01,NA,"CL052","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1987-12-02 16:00:00,NA,"UTC"
"USGS","01304000",1987-12-18,"11:40",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"9","9","9",NA,"00666",NA,0.043,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1987-12-18 16:40:00,NA,"UTC"
"USGS","01304000",1988-03-21,"13:30",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"9","9","9",NA,"00666","<",0.01,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1988-03-21 18:30:00,NA,"UTC"
"USGS","01304000",1988-04-13,"09:00",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,"00666","<",0.01,NA,"CL052","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1988-04-13 14:00:00,NA,"UTC"
"USGS","01304000",1988-06-20,"13:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"9","9","9",NA,"00666",NA,0.041,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1988-06-20 18:00:00,NA,"UTC"
"USGS","01304000",1988-06-30,"15:30",NA,NA,"T","USGS-WRD","WS","443600321",NA,NA,NA,"9","9","9",NA,"00666","<",0.01,NA,"CL052","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1988-06-30 20:30:00,NA,"UTC"
"USGS","01304000",1988-06-30,"15:31",NA,NA,"T","NY-ECALB","WS","RIBS",NA,NA,NA,"9","9","9",NA,"00666","<",0.01,NA,"CL052","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1988-06-30 20:31:00,NA,"UTC"
"USGS","01304000",1988-08-25,"11:30",NA,NA,"T","USGS-WRD","WS","443600321",NA,NA,NA,"5","9","J",NA,"00666","<",0.01,NA,"CL052","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1988-08-25 16:30:00,NA,"UTC"
"USGS","01304000",1988-08-25,"11:31",NA,NA,"T","NY-ECALB","WS","RIBS",NA,NA,NA,"9","9","9",NA,"00666","<",0.01,NA,"CL052","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1988-08-25 16:31:00,NA,"UTC"
"USGS","01304000",1988-11-29,"14:30",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"5","9","J",NA,"00666","<",0.01,NA,"CL052","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1988-11-29 19:30:00,NA,"UTC"
"USGS","01304000",1989-03-16,"12:00",NA,NA,"T","USGS-WRD","WS","443600321",NA,NA,NA,"9","9","9","NUTRIENTS UPDATED 4/3 NEW VALUES CORR","00666",NA,0.01,NA,"CL052","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-03-16 17:00:00,NA,"UTC"
"USGS","01304000",1989-03-16,"12:01",NA,NA,"T","NY-ECALB","WS","RIBS",NA,NA,NA,"9","9","9",NA,"00666",NA,0.01,NA,"CL052","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-03-16 17:01:00,NA,"UTC"
"USGS","01304000",1989-04-19,"14:20",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00666",NA,0.035,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-04-19 19:20:00,NA,"UTC"
"USGS","01304000",1989-06-28,"13:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00666","<",0.01,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-06-28 18:00:00,NA,"UTC"
"USGS","01304000",1989-06-29,"19:00",NA,NA,"T","USGS-WRD","WS","443600321",NA,NA,NA,"9","9","9",NA,"00666",NA,0.03,NA,"CL052","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-06-30,NA,"UTC"
"USGS","01304000",1989-06-29,"19:01",NA,NA,"T","NY-ECALB","WS","RIBS",NA,NA,NA,"9","9","9",NA,"00666",NA,0.03,NA,"CL052","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-06-30 00:01:00,NA,"UTC"
"USGS","01304000",1989-09-05,"12:45",NA,NA,"T","USGS-WRD","WS","443600321",NA,NA,NA,"9","9","9","ANIONS,SPC,ROE RR;VALUES DUP'D","00666",NA,0.01,NA,"CL052","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-09-05 17:45:00,NA,"UTC"
"USGS","01304000",1989-09-05,"12:46",NA,NA,"T","NY-ECALB","WS","RIBS",NA,NA,NA,"9","9","9",NA,"00666",NA,0.01,NA,"CL052","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-09-05 17:46:00,NA,"UTC"
"USGS","01304000",1989-10-05,"15:50",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00666","<",0.01,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-10-05 20:50:00,NA,"UTC"
"USGS","01304000",1989-11-14,"11:30",NA,NA,"T","USGS-WRD","WS","443600321",NA,NA,NA,"9","9","9",NA,"00666","<",0.01,NA,"CL052","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-11-14 16:30:00,NA,"UTC"
"USGS","01304000",1989-11-14,"11:31",NA,NA,"T","NY-ECALB","WS","RIBS",NA,NA,NA,"9","9","9",NA,"00666","<",0.01,NA,"CL052","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1989-11-14 16:31:00,NA,"UTC"
"USGS","01304000",1990-01-18,"14:25",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00666",NA,0.034,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-01-18 19:25:00,NA,"UTC"
"USGS","01304000",1990-03-01,"11:00",NA,NA,"T","USGS-WRD","WS","443600321",NA,NA,NA,"9","9","9","BALANCES W/NUT ADDED","00666","<",0.01,NA,"CL052","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-03-01 16:00:00,NA,"UTC"
"USGS","01304000",1990-03-01,"11:01",NA,NA,"T","NY-ECALB","WS","RIBS",NA,NA,NA,"9","9","9",NA,"00666","<",0.01,NA,"CL052","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-03-01 16:01:00,NA,"UTC"
"USGS","01304000",1990-03-15,"10:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00666","<",0.01,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-03-15 15:00:00,NA,"UTC"
"USGS","01304000",1990-05-15,"12:00",NA,NA,"T","USGS-WRD","WS","443600321",NA,NA,NA,"5","9","9",NA,"00666","<",0.01,NA,"CL052","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-05-15 17:00:00,NA,"UTC"
"USGS","01304000",1990-05-15,"12:01",NA,NA,"T","NY-ECALB","WS","RIBS",NA,NA,NA,"9","9","9",NA,"00666","<",0.01,NA,"CL052","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-05-15 17:01:00,NA,"UTC"
"USGS","01304000",1990-08-14,"08:55",NA,NA,"T","USGS-WRD","WS","443600321",NA,NA,NA,"9","9","9",NA,"00666","<",0.01,NA,"CL052","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-08-14 13:55:00,NA,"UTC"
"USGS","01304000",1990-08-14,"08:56",NA,NA,"T","NY-ECALB","WS","RIBS",NA,NA,NA,"9","9","9",NA,"00666","<",0.01,NA,"CL052","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-08-14 13:56:00,NA,"UTC"
"USGS","01304000",1990-09-27,"14:15",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00666","<",0.01,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-09-27 19:15:00,NA,"UTC"
"USGS","01304000",1990-11-15,"09:00",NA,NA,"T","USGS-WRD","WS","443600321",NA,NA,NA,"9","9","9",NA,"00666","<",0.01,NA,"CL052","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-11-15 14:00:00,NA,"UTC"
"USGS","01304000",1990-11-15,"09:01",NA,NA,"T","NY-ECALB","WS","RIBS",NA,NA,NA,"9","9","9",NA,"00666","<",0.01,NA,"CL052","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-11-15 14:01:00,NA,"UTC"
"USGS","01304000",1990-12-10,"14:45",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00666","<",0.01,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1990-12-10 19:45:00,NA,"UTC"
"USGS","01304000",1991-02-06,"08:20",NA,NA,"T","USGS-WRD","WS","443600321",NA,NA,NA,"9","9","9","RR SPC;VALUE DUP'D","00666","<",0.01,NA,"CL052","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-02-06 13:20:00,NA,"UTC"
"USGS","01304000",1991-02-06,"08:21",NA,NA,"T","NY-ECALB","WS","RIBS",NA,NA,NA,"9","9","9",NA,"00666","<",0.01,NA,"CL052","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-02-06 13:21:00,NA,"UTC"
"USGS","01304000",1991-05-07,"09:20",NA,NA,"T","USGS-WRD","WS","443600321",NA,NA,NA,"5","9","9","CR-T UPDATE DUE TO ANALYST ERROR","00666","<",0.01,NA,"CL052","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-05-07 14:20:00,NA,"UTC"
"USGS","01304000",1991-05-07,"09:21",NA,NA,"T","NY-ECALB","WS","RIBS",NA,NA,NA,"9","9","9",NA,"00666","<",0.01,NA,"CL052","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-05-07 14:21:00,NA,"UTC"
"USGS","01304000",1991-08-14,"10:10",NA,NA,"T","USGS-WRD","WS","443600321",NA,NA,NA,"9","9","9",NA,"00666","<",0.01,NA,"CL052","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-08-14 15:10:00,NA,"UTC"
"USGS","01304000",1991-08-14,"10:11",NA,NA,"T","NY-ECALB","WS","RIBS",NA,NA,NA,"9","9","9",NA,"00666","<",0.01,NA,"CL052","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-08-14 15:11:00,NA,"UTC"
"USGS","01304000",1991-10-01,"14:20",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00666","<",0.01,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-10-01 19:20:00,NA,"UTC"
"USGS","01304000",1991-11-14,"09:20",NA,NA,"T","USGS-WRD","WS","443600321",NA,NA,NA,"9","9","9",NA,"00666","<",0.01,NA,"CL061","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1991-11-14 14:20:00,NA,"UTC"
"USGS","01304000",1992-02-11,"10:10",NA,NA,"T","USGS-WRD","WS","443600321",NA,NA,NA,"9","9","9","CN RR ROE CNF BTL","00666","<",0.01,NA,"CL061","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1992-02-11 15:10:00,NA,"UTC"
"USGS","01304000",1992-04-06,"15:00",NA,NA,"T","NY-SCDH","WS","ANNUALRPT",NA,NA,NA,"A","9","9",NA,"00666","<",0.01,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1992-04-06 20:00:00,NA,"UTC"
"USGS","01304000",1992-05-04,"13:20",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,"00666","<",0.01,NA,"CL061","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1992-05-04 18:20:00,NA,"UTC"
"USGS","01304000",1992-08-04,"10:00",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9","PH UPDATED DUE TO FAULTY PROBE","00666","<",0.01,NA,"CL061","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1992-08-04 15:00:00,NA,"UTC"
"USGS","01304000",1992-11-18,"10:30",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,"00666",NA,0.02,NA,"CL061","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1992-11-18 15:30:00,NA,"UTC"
"USGS","01304000",1993-02-10,"10:15",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,"00666","<",0.01,NA,"CL061","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1993-02-10 15:15:00,NA,"UTC"
"USGS","01304000",1993-05-06,"08:35",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,"00666","<",0.01,NA,"CL061","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1993-05-06 13:35:00,NA,"UTC"
"USGS","01304000",1993-08-17,"09:05",NA,NA,"T","USGS-WRD","WS","NASQAN",NA,NA,NA,"9","9","9",NA,"00666","<",0.01,NA,"CL061","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1993-08-17 14:05:00,NA,"UTC"
"USGS","01304000",1997-06-16,"08:30",NA,NA,"T","USGS-WRD","WS","443632700",NA,NA,NA,"9","9","9",NA,"00666","<",0.01,NA,"KJ005","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1997-06-16 13:30:00,NA,"UTC"
"USGS","01304000",2020-11-09,"10:00",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"9","9","9",NA,"00666",NA,0.006,NA,"CL020","R",0.003,"DLDQC",NA,NA,NA,"PELD_20321B",20201119,NA,"USGSNWQL","EST","EST",2020-11-09 15:00:00,NA,"UTC"
"USGS","01304000",2021-03-11,"12:00",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"9","9","9",NA,"00666",NA,0.004,"n","CL020","R",0.003,"DLDQC",NA,NA,NA,"PELD_21089A",20210331,NA,"USGSNWQL","EST","EST",2021-03-11 17:00:00,NA,"UTC"
"USGS","01304000",2021-05-06,"09:00",NA,NA,"K",NA,"WS",NA,NA,NA,NA,"9","9","9",NA,"00666",NA,0.008,NA,"CL020","S",0.003,"DLDQC",NA,NA,NA,"PELD_21147A",20210528,NA,"USGSNWQL","EST","EST",2021-05-06 14:00:00,NA,"UTC"
"USGS","01304000",2021-11-17,"10:00",NA,NA,"K","USGS-WRD","WS","CPBC",NA,NA,NA,"9","9","9",NA,"00666",NA,0.008,NA,"CL020","S",0.003,"DLDQC",NA,NA,NA,"PELD_21336A",20211202,NA,"USGSNWQL","EST","EST",2021-11-17 15:00:00,NA,"UTC"
"USGS","01304000",2022-02-16,"10:30",NA,NA,"K","USGS-WRD","WS","NISSWQ",NA,NA,NA,"9","9","9",NA,"00666",NA,0.005,"n","CL020","S",0.003,"DLDQC",NA,NA,NA,"PELD_22067A",20220309,NA,"USGSNWQL","EST","EST",2022-02-16 15:30:00,NA,"UTC"
"USGS","01304000",2022-06-01,"09:00",NA,NA,"K","USGS-WRD","WS","CPBC",NA,NA,NA,"9","9","9",NA,"00666",NA,0.005,"@nc","CL020","S",0.003,"DLDQC",NA,NA,NA,"PELD_22187A",20220714,"Hold time parameters were exceeded during the collection to analysis phase of sample processing.","USGSNWQL","EST","EST",2022-06-01 14:00:00,NA,"UTC"
"USGS","01304000",2022-09-07,"09:00",NA,NA,"K","USGS-WRD","WS","CPBC",NA,NA,NA,"9","9","9",NA,"00666",NA,0.005,"@nc","CL020","S",0.003,"DLDQC",NA,NA,NA,"PELD_22300A",20221101,"Hold time parameters were exceeded during the collection to analysis phase of sample processing.","USGSNWQL","EST","EST",2022-09-07 14:00:00,NA,"UTC"
"USGS","01304500",1977-07-14,"14:30",NA,NA,"T","NY-SCDEC","WS",NA,NA,NA,NA,"A","9","9",NA,"00666",NA,0.1,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1977-07-14 19:30:00,NA,"UTC"
"USGS","01304500",1977-10-04,"15:15",NA,NA,"T","NY-SCDEC","WS",NA,NA,NA,NA,"A","9","9",NA,"00666",NA,0.073,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1977-10-04 20:15:00,NA,"UTC"
"USGS","01304500",1977-11-01,"09:30",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00666",NA,0.06,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1977-11-01 14:30:00,NA,"UTC"
"USGS","01304500",1977-11-29,"11:15",NA,NA,"T",NA,"WS",NA,NA,NA,NA,"A","9","9",NA,"00666",NA,0.03,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1977-11-29 16:15:00,NA,"UTC"
"USGS","01304500",1977-12-29,NA,NA,NA,"T","NY-SCDEC","WS",NA,NA,NA,NA,"A","9","9",NA,"00666",NA,0.04,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,NA,"UTC"
"USGS","01304500",1978-01-11,"11:30",NA,NA,"T","USGS-WRD","WS",NA,NA,NA,NA,"A","9","9",NA,"00666",NA,0.04,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1978-01-11 16:30:00,NA,"UTC"
"USGS","01304500",1978-02-22,"09:30",NA,NA,"T","USGS-WRD","WS",NA,NA,NA,NA,"A","9","9",NA,"00666",NA,0.02,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1978-02-22 14:30:00,NA,"UTC"
"USGS","01304500",1978-03-31,NA,NA,NA,"T","NY-SCDEC","WS",NA,NA,NA,NA,"A","9","9",NA,"00666",NA,0.038,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,NA,"UTC"
"USGS","01304500",1978-04-05,"09:30",NA,NA,"T","USGS-WRD","WS",NA,NA,NA,NA,"A","9","9",NA,"00666",NA,0.01,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1978-04-05 14:30:00,NA,"UTC"
"USGS","01304500",1978-05-09,"08:30",NA,NA,"T","USGS-WRD","WS",NA,NA,NA,NA,"A","9","9",NA,"00666",NA,0.02,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1978-05-09 13:30:00,NA,"UTC"
"USGS","01304500",1978-06-07,"10:00",NA,NA,"T","USGS-WRD","WS",NA,NA,NA,NA,"A","9","9",NA,"00666",NA,0.06,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1978-06-07 15:00:00,NA,"UTC"
"USGS","01304500",1978-06-28,"09:00",NA,NA,"T","USGS-WRD","WS",NA,NA,NA,NA,"A","9","9",NA,"00666",NA,0.03,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1978-06-28 14:00:00,NA,"UTC"
"USGS","01304500",1978-06-28,NA,NA,NA,"T","NY-SCDEC","WS",NA,NA,NA,NA,"A","9","9",NA,"00666",NA,0.07,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",NA,NA,"UTC"
"USGS","01304500",1978-07-25,"08:30",NA,NA,"T","USGS-WRD","WS",NA,NA,NA,NA,"A","9","9",NA,"00666",NA,0.1,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1978-07-25 13:30:00,NA,"UTC"
"USGS","01304500",1978-08-15,"08:30",NA,NA,"T","USGS-WRD","WS",NA,NA,NA,NA,"A","9","9",NA,"00666",NA,0.09,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1978-08-15 13:30:00,NA,"UTC"
"USGS","01304500",1978-09-05,"09:30",NA,NA,"T","USGS-WRD","WS",NA,NA,NA,NA,"A","9","9",NA,"00666",NA,0.07,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1978-09-05 14:30:00,NA,"UTC"
"USGS","01304500",1978-10-06,"10:50",NA,NA,"T","NY-SCDEC","WS",NA,NA,NA,NA,"A","9","9",NA,"00666",NA,0.059,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1978-10-06 15:50:00,NA,"UTC"
"USGS","01304500",1978-10-24,"08:45",NA,NA,"T","USGS-WRD","WS",NA,NA,NA,NA,"A","9","9",NA,"00666",NA,0.04,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1978-10-24 13:45:00,NA,"UTC"
"USGS","01304500",1978-12-05,"09:30",NA,NA,"T","USGS-WRD","WS",NA,NA,NA,NA,"A","9","9",NA,"00666",NA,0.07,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1978-12-05 14:30:00,NA,"UTC"
"USGS","01304500",1979-01-10,"10:45",NA,NA,"T","USGS-WRD","WS",NA,NA,NA,NA,"A","9","9",NA,"00666",NA,0.04,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1979-01-10 15:45:00,NA,"UTC"
"USGS","01304500",1979-01-17,"10:00",NA,NA,"T","NY-SCDEC","WS",NA,NA,NA,NA,"A","9","9",NA,"00666",NA,0.036,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1979-01-17 15:00:00,NA,"UTC"
"USGS","01304500",1979-01-30,"10:00",NA,NA,"T","USGS-WRD","WS",NA,NA,NA,NA,"A","9","9",NA,"00666",NA,0.04,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1979-01-30 15:00:00,NA,"UTC"
"USGS","01304500",1979-03-13,"10:30",NA,NA,"T","USGS-WRD","WS",NA,NA,NA,NA,"A","9","9",NA,"00666",NA,0.03,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1979-03-13 15:30:00,NA,"UTC"
"USGS","01304500",1979-03-14,"10:00",NA,NA,"T","NY-SCDEC","WS",NA,NA,NA,NA,"A","9","9",NA,"00666",NA,0.039,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1979-03-14 15:00:00,NA,"UTC"
"USGS","01304500",1979-04-24,"09:30",NA,NA,"T","USGS-WRD","WS",NA,NA,NA,NA,"A","9","9",NA,"00666",NA,0.01,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1979-04-24 14:30:00,NA,"UTC"
"USGS","01304500",1979-06-06,"12:00",NA,NA,"T","USGS-WRD","WS",NA,NA,NA,NA,"A","9","9",NA,"00666",NA,0.05,NA,NA,"A",NA,NA,NA,NA,NA,NA,NA,NA,NA,"EST","EST",1979-06-06 17:00:00,NA,"UTC"
